movimiento_id,fecha,sku,sucursal_id,tipo_movimiento,cantidad,costo_unitario,costo_total,usuario
MOV-023857,2024-03-12,SKU-1028,SUC-01,salida_venta,13,2488.26,32347.38,USR-12
MOV-023858,2024-03-12,SKU-1023,SUC-06,salida_venta,8,470.95,3767.6,USR-20
MOV-023859,2024-03-12,SKU-1017,SUC-02,entrada,30,194.02,5820.6,USR-13
MOV-023860,2024-03-12,SKU-1038,SUC-06,entrada,13,2103.19,27341.47,USR-08
MOV-023861,2024-03-12,SKU-1032,SUC-06,ajuste_negativo,14,1830.51,25627.14,USR-04
MOV-023862,2024-03-12,SKU-1025,SUC-08,entrada,20,2204.78,44095.6,USR-07
MOV-023863,2024-03-12,SKU-1005,SUC-10,ajuste_negativo,15,999.42,14991.3,USR-10
MOV-023864,2024-03-12,SKU-1004,SUC-05,salida_venta,5,1102.73,5513.65,USR-17
MOV-023865,2024-03-12,SKU-1002,SUC-10,entrada,33,306.74,10122.42,USR-01
MOV-023866,2024-03-12,SKU-1008,SUC-06,salida_venta,19,1680.26,31924.94,USR-10
MOV-023867,2024-03-12,SKU-1021,SUC-10,entrada,12,1178.01,14136.12,USR-03
MOV-023868,2024-03-12,SKU-1018,SUC-09,ajuste_negativo,18,233.74,4207.32,USR-14
MOV-023869,2024-03-12,SKU-1034,SUC-04,entrada,27,1210.2,32675.4,USR-17
MOV-023870,2024-03-12,SKU-1015,SUC-06,salida_venta,15,676.84,10152.6,USR-07
MOV-023871,2024-03-12,SKU-1007,SUC-10,entrada,15,2087.16,31307.4,USR-03
MOV-023872,2024-03-12,SKU-1033,SUC-08,salida_venta,17,540.79,9193.43,USR-11
MOV-023873,2024-03-12,SKU-1027,SUC-03,entrada,21,2191.29,46017.09,USR-18
MOV-023874,2024-03-12,SKU-1013,SUC-10,entrada,8,240.18,1921.44,USR-15
MOV-023875,2024-03-12,SKU-1022,SUC-02,devolucion,9,2186.65,19679.85,USR-07
MOV-023876,2024-03-12,SKU-1008,SUC-02,entrada,26,1680.26,43686.76,USR-12
MOV-023877,2024-03-12,SKU-1015,SUC-09,entrada,34,676.84,23012.56,USR-19
MOV-023878,2024-03-12,SKU-1010,SUC-01,entrada,43,587.01,25241.43,USR-18
MOV-023879,2024-03-12,SKU-1023,SUC-09,entrada,35,470.95,16483.25,USR-16
MOV-023880,2024-03-12,SKU-1025,SUC-01,entrada,50,2204.78,110239.0,USR-19
MOV-023881,2024-03-12,SKU-1000,SUC-04,entrada,21,1627.41,34175.61,USR-18
MOV-023882,2024-03-12,SKU-1028,SUC-04,entrada,45,2488.26,111971.7,USR-04
MOV-023883,2024-03-12,SKU-1017,SUC-05,salida_venta,3,194.02,582.06,USR-10
MOV-023884,2024-03-12,SKU-1014,SUC-01,salida_venta,14,1037.43,14524.02,USR-08
MOV-023885,2024-03-12,SKU-1001,SUC-08,ajuste_negativo,2,1862.26,3724.52,USR-14
MOV-023886,2024-03-12,SKU-1035,SUC-06,ajuste_negativo,14,901.11,12615.54,USR-02
MOV-023887,2024-03-12,SKU-1024,SUC-08,ajuste_negativo,6,350.72,2104.32,USR-04
MOV-023888,2024-03-12,SKU-1025,SUC-08,salida_venta,7,2204.78,15433.46,USR-15
MOV-023889,2024-03-12,SKU-1001,SUC-02,devolucion,10,1862.26,18622.6,USR-18
MOV-023890,2024-03-12,SKU-1027,SUC-01,entrada,16,2191.29,35060.64,USR-11
MOV-023891,2024-03-12,SKU-1024,SUC-09,salida_venta,18,350.72,6312.96,USR-20
MOV-023892,2024-03-12,SKU-1031,SUC-02,salida_venta,12,1324.26,15891.12,USR-13
MOV-023893,2024-03-12,SKU-1008,SUC-08,salida_venta,4,1680.26,6721.04,USR-10
MOV-023894,2024-03-12,SKU-1008,SUC-05,ajuste_negativo,18,1680.26,30244.68,USR-01
MOV-023895,2024-03-12,SKU-1010,SUC-02,salida_venta,20,587.01,11740.2,USR-12
MOV-023896,2024-03-12,SKU-1010,SUC-03,devolucion,3,587.01,1761.03,USR-04
MOV-023897,2024-03-12,SKU-1008,SUC-03,salida_venta,9,1680.26,15122.34,USR-04
MOV-023898,2024-03-12,SKU-1008,SUC-06,salida_venta,11,1680.26,18482.86,USR-14
MOV-023899,2024-03-13,SKU-1036,SUC-09,salida_venta,15,1165.64,17484.6,USR-13
MOV-023900,2024-03-13,SKU-1013,SUC-06,salida_venta,2,240.18,480.36,USR-19
MOV-023901,2024-03-13,SKU-1014,SUC-05,entrada,31,1037.43,32160.33,USR-13
MOV-023902,2024-03-13,SKU-1016,SUC-03,entrada,9,956.03,8604.27,USR-08
MOV-023903,2024-03-13,SKU-1034,SUC-01,salida_venta,3,1210.2,3630.6,USR-18
MOV-023904,2024-03-13,SKU-1008,SUC-07,entrada,28,1680.26,47047.28,USR-07
MOV-023905,2024-03-13,SKU-1033,SUC-09,salida_venta,4,540.79,2163.16,USR-11
MOV-023906,2024-03-13,SKU-1022,SUC-04,entrada,16,2186.65,34986.4,USR-16
MOV-023907,2024-03-13,SKU-1016,SUC-08,salida_venta,13,956.03,12428.39,USR-15
MOV-023908,2024-03-13,SKU-1004,SUC-07,salida_venta,4,1102.73,4410.92,USR-07
MOV-023909,2024-03-13,SKU-1005,SUC-02,entrada,43,999.42,42975.06,USR-02
MOV-023910,2024-03-13,SKU-1000,SUC-08,entrada,36,1627.41,58586.76,USR-04
MOV-023911,2024-03-13,SKU-1028,SUC-10,entrada,45,2488.26,111971.7,USR-08
MOV-023912,2024-03-13,SKU-1012,SUC-05,entrada,28,1957.92,54821.76,USR-17
MOV-023913,2024-03-13,SKU-1022,SUC-01,entrada,23,2186.65,50292.95,USR-14
MOV-023914,2024-03-13,SKU-1019,SUC-10,entrada,36,2430.01,87480.36,USR-05
MOV-023915,2024-03-13,SKU-1017,SUC-08,entrada,30,194.02,5820.6,USR-05
MOV-023916,2024-03-13,SKU-1014,SUC-04,entrada,47,1037.43,48759.21,USR-20
MOV-023917,2024-03-13,SKU-1019,SUC-10,devolucion,15,2430.01,36450.15,USR-20
MOV-023918,2024-03-13,SKU-1030,SUC-08,devolucion,10,1792.98,17929.8,USR-09
MOV-023919,2024-03-13,SKU-1032,SUC-08,vencimiento_baja,10,1830.51,18305.1,USR-10
MOV-023920,2024-03-13,SKU-1001,SUC-02,salida_venta,16,1862.26,29796.16,USR-06
MOV-023921,2024-03-13,SKU-1030,SUC-05,vencimiento_baja,15,1792.98,26894.7,USR-07
MOV-023922,2024-03-13,SKU-1004,SUC-03,salida_venta,7,1102.73,7719.11,USR-13
MOV-023923,2024-03-13,SKU-1035,SUC-09,salida_venta,9,901.11,8109.99,USR-13
MOV-023924,2024-03-13,SKU-1000,SUC-05,salida_venta,6,1627.41,9764.46,USR-03
MOV-023925,2024-03-13,SKU-1037,SUC-06,entrada,17,1152.38,19590.46,USR-10
MOV-023926,2024-03-13,SKU-1036,SUC-10,salida_venta,18,1165.64,20981.52,USR-13
MOV-023927,2024-03-13,SKU-1001,SUC-08,ajuste_negativo,9,1862.26,16760.34,USR-12
MOV-023928,2024-03-13,SKU-1025,SUC-09,entrada,33,2204.78,72757.74,USR-06
MOV-023929,2024-03-13,SKU-1030,SUC-08,entrada,14,1792.98,25101.72,USR-07
MOV-023930,2024-03-13,SKU-1029,SUC-01,salida_venta,4,623.77,2495.08,USR-10
MOV-023931,2024-03-13,SKU-1025,SUC-02,salida_venta,5,2204.78,11023.9,USR-10
MOV-023932,2024-03-13,SKU-1017,SUC-07,salida_venta,14,194.02,2716.28,USR-13
MOV-023933,2024-03-13,SKU-1003,SUC-03,salida_venta,4,1398.76,5595.04,USR-17
MOV-023934,2024-03-13,SKU-1027,SUC-06,entrada,22,2191.29,48208.38,USR-01
MOV-023935,2024-03-13,SKU-1001,SUC-10,entrada,7,1862.26,13035.82,USR-19
MOV-023936,2024-03-13,SKU-1034,SUC-06,salida_venta,20,1210.2,24204.0,USR-18
MOV-023937,2024-03-13,SKU-1006,SUC-08,salida_venta,15,1191.81,17877.15,USR-10
MOV-023938,2024-03-13,SKU-1003,SUC-08,salida_venta,18,1398.76,25177.68,USR-01
MOV-023939,2024-03-13,SKU-1032,SUC-08,ajuste_negativo,4,1830.51,7322.04,USR-09
MOV-023940,2024-03-13,SKU-1030,SUC-01,entrada,39,1792.98,69926.22,USR-02
MOV-023941,2024-03-13,SKU-1003,SUC-08,devolucion,4,1398.76,5595.04,USR-17
MOV-023942,2024-03-13,SKU-1002,SUC-09,entrada,46,306.74,14110.04,USR-19
MOV-023943,2024-03-13,SKU-1036,SUC-04,salida_venta,7,1165.64,8159.48,USR-09
MOV-023944,2024-03-13,SKU-1019,SUC-08,entrada,7,2430.01,17010.07,USR-02
MOV-023945,2024-03-13,SKU-1011,SUC-05,salida_venta,4,672.44,2689.76,USR-01
MOV-023946,2024-03-13,SKU-1034,SUC-07,salida_venta,3,1210.2,3630.6,USR-10
MOV-023947,2024-03-13,SKU-1021,SUC-10,entrada,15,1178.01,17670.15,USR-12
MOV-023948,2024-03-14,SKU-1007,SUC-04,entrada,34,2087.16,70963.44,USR-01
MOV-023949,2024-03-14,SKU-1002,SUC-05,entrada,36,306.74,11042.64,USR-19
MOV-023950,2024-03-14,SKU-1001,SUC-03,salida_venta,18,1862.26,33520.68,USR-10
MOV-023951,2024-03-14,SKU-1020,SUC-06,devolucion,11,725.72,7982.92,USR-05
MOV-023952,2024-03-14,SKU-1000,SUC-04,entrada,38,1627.41,61841.58,USR-06
MOV-023953,2024-03-14,SKU-1021,SUC-01,salida_venta,12,1178.01,14136.12,USR-08
MOV-023954,2024-03-14,SKU-1027,SUC-06,vencimiento_baja,10,2191.29,21912.9,USR-04
MOV-023955,2024-03-14,SKU-1025,SUC-09,ajuste_negativo,17,2204.78,37481.26,USR-13
MOV-023956,2024-03-14,SKU-1039,SUC-08,entrada,3,1244.89,3734.67,USR-06
MOV-023957,2024-03-14,SKU-1025,SUC-07,ajuste_negativo,8,2204.78,17638.24,USR-12
MOV-023958,2024-03-14,SKU-1009,SUC-09,entrada,40,752.7,30108.0,USR-19
MOV-023959,2024-03-14,SKU-1016,SUC-01,entrada,40,956.03,38241.2,USR-11
MOV-023960,2024-03-14,SKU-1020,SUC-08,entrada,29,725.72,21045.88,USR-02
MOV-023961,2024-03-14,SKU-1016,SUC-01,entrada,36,956.03,34417.08,USR-15
MOV-023962,2024-03-14,SKU-1032,SUC-09,salida_venta,16,1830.51,29288.16,USR-08
MOV-023963,2024-03-14,SKU-1025,SUC-03,salida_venta,6,2204.78,13228.68,USR-11
MOV-023964,2024-03-14,SKU-1016,SUC-03,ajuste_negativo,11,956.03,10516.33,USR-04
MOV-023965,2024-03-14,SKU-1038,SUC-08,vencimiento_baja,16,2103.19,33651.04,USR-03
MOV-023966,2024-03-14,SKU-1038,SUC-05,ajuste_negativo,19,2103.19,39960.61,USR-15
MOV-023967,2024-03-14,SKU-1030,SUC-04,ajuste_negativo,2,1792.98,3585.96,USR-06
MOV-023968,2024-03-14,SKU-1002,SUC-05,salida_venta,13,306.74,3987.62,USR-10
MOV-023969,2024-03-14,SKU-1030,SUC-04,salida_venta,3,1792.98,5378.94,USR-10
MOV-023970,2024-03-14,SKU-1004,SUC-08,salida_venta,10,1102.73,11027.3,USR-14
MOV-023971,2024-03-14,SKU-1017,SUC-10,salida_venta,16,194.02,3104.32,USR-18
MOV-023972,2024-03-14,SKU-1006,SUC-08,salida_venta,7,1191.81,8342.67,USR-09
MOV-023973,2024-03-14,SKU-1013,SUC-03,entrada,2,240.18,480.36,USR-14
MOV-023974,2024-03-14,SKU-1037,SUC-05,salida_venta,13,1152.38,14980.94,USR-10
MOV-023975,2024-03-14,SKU-1030,SUC-10,salida_venta,8,1792.98,14343.84,USR-08
MOV-023976,2024-03-14,SKU-1034,SUC-01,entrada,1,1210.2,1210.2,USR-03
MOV-023977,2024-03-14,SKU-1013,SUC-06,salida_venta,3,240.18,720.54,USR-06
MOV-023978,2024-03-14,SKU-1023,SUC-10,salida_venta,6,470.95,2825.7,USR-03
MOV-023979,2024-03-14,SKU-1017,SUC-01,entrada,4,194.02,776.08,USR-08
MOV-023980,2024-03-14,SKU-1012,SUC-06,entrada,49,1957.92,95938.08,USR-16
MOV-023981,2024-03-14,SKU-1002,SUC-08,entrada,36,306.74,11042.64,USR-06
MOV-023982,2024-03-14,SKU-1003,SUC-06,entrada,42,1398.76,58747.92,USR-06
MOV-023983,2024-03-14,SKU-1027,SUC-07,entrada,32,2191.29,70121.28,USR-14
MOV-023984,2024-03-14,SKU-1028,SUC-01,salida_venta,13,2488.26,32347.38,USR-17
MOV-023985,2024-03-14,SKU-1034,SUC-03,entrada,49,1210.2,59299.8,USR-14
MOV-023986,2024-03-14,SKU-1003,SUC-10,entrada,7,1398.76,9791.32,USR-06
MOV-023987,2024-03-14,SKU-1016,SUC-08,salida_venta,3,956.03,2868.09,USR-14
MOV-023988,2024-03-14,SKU-1017,SUC-09,entrada,14,194.02,2716.28,USR-05
MOV-023989,2024-03-14,SKU-1022,SUC-05,entrada,15,2186.65,32799.75,USR-15
MOV-023990,2024-03-14,SKU-1014,SUC-10,salida_venta,9,1037.43,9336.87,USR-16
MOV-023991,2024-03-14,SKU-1035,SUC-06,entrada,1,901.11,901.11,USR-09
MOV-023992,2024-03-15,SKU-1024,SUC-08,salida_venta,10,350.72,3507.2,USR-17
MOV-023993,2024-03-15,SKU-1039,SUC-02,entrada,40,1244.89,49795.6,USR-14
MOV-023994,2024-03-15,SKU-1004,SUC-04,entrada,6,1102.73,6616.38,USR-04
MOV-023995,2024-03-15,SKU-1002,SUC-10,entrada,37,306.74,11349.38,USR-14
MOV-023996,2024-03-15,SKU-1011,SUC-04,salida_venta,5,672.44,3362.2,USR-03
MOV-023997,2024-03-15,SKU-1002,SUC-02,entrada,48,306.74,14723.52,USR-11
MOV-023998,2024-03-15,SKU-1004,SUC-10,salida_venta,5,1102.73,5513.65,USR-20
MOV-023999,2024-03-15,SKU-1036,SUC-03,salida_venta,19,1165.64,22147.16,USR-10
MOV-024000,2024-03-15,SKU-1019,SUC-10,entrada,25,2430.01,60750.25,USR-02
MOV-024001,2024-03-15,SKU-1022,SUC-03,salida_venta,14,2186.65,30613.1,USR-17
MOV-024002,2024-03-15,SKU-1028,SUC-03,salida_venta,4,2488.26,9953.04,USR-03
MOV-024003,2024-03-15,SKU-1003,SUC-06,salida_venta,11,1398.76,15386.36,USR-05
MOV-024004,2024-03-15,SKU-1036,SUC-07,salida_venta,6,1165.64,6993.84,USR-20
MOV-024005,2024-03-15,SKU-1011,SUC-01,entrada,11,672.44,7396.84,USR-05
MOV-024006,2024-03-15,SKU-1003,SUC-08,entrada,27,1398.76,37766.52,USR-13
MOV-024007,2024-03-15,SKU-1001,SUC-06,entrada,28,1862.26,52143.28,USR-09
MOV-024008,2024-03-15,SKU-1011,SUC-04,salida_venta,6,672.44,4034.64,USR-15
MOV-024009,2024-03-15,SKU-1009,SUC-05,entrada,31,752.7,23333.7,USR-02
MOV-024010,2024-03-15,SKU-1033,SUC-02,entrada,25,540.79,13519.75,USR-17
MOV-024011,2024-03-15,SKU-1032,SUC-10,entrada,21,1830.51,38440.71,USR-09
MOV-024012,2024-03-15,SKU-1006,SUC-10,entrada,13,1191.81,15493.53,USR-16
MOV-024013,2024-03-15,SKU-1021,SUC-05,salida_venta,7,1178.01,8246.07,USR-18
MOV-024014,2024-03-15,SKU-1007,SUC-04,entrada,3,2087.16,6261.48,USR-15
MOV-024015,2024-03-15,SKU-1028,SUC-06,entrada,24,2488.26,59718.24,USR-10
MOV-024016,2024-03-15,SKU-1005,SUC-08,entrada,40,999.42,39976.8,USR-18
MOV-024017,2024-03-15,SKU-1028,SUC-08,salida_venta,19,2488.26,47276.94,USR-07
MOV-024018,2024-03-15,SKU-1017,SUC-08,salida_venta,9,194.02,1746.18,USR-11
MOV-024019,2024-03-15,SKU-1029,SUC-04,salida_venta,20,623.77,12475.4,USR-07
MOV-024020,2024-03-15,SKU-1006,SUC-02,entrada,6,1191.81,7150.86,USR-16
MOV-024021,2024-03-15,SKU-1010,SUC-09,salida_venta,20,587.01,11740.2,USR-03
MOV-024022,2024-03-15,SKU-1028,SUC-03,entrada,20,2488.26,49765.2,USR-06
MOV-024023,2024-03-15,SKU-1022,SUC-04,salida_venta,4,2186.65,8746.6,USR-10
MOV-024024,2024-03-15,SKU-1002,SUC-08,entrada,40,306.74,12269.6,USR-17
MOV-024025,2024-03-15,SKU-1008,SUC-04,salida_venta,1,1680.26,1680.26,USR-16
MOV-024026,2024-03-15,SKU-1028,SUC-02,salida_venta,7,2488.26,17417.82,USR-09
MOV-024027,2024-03-15,SKU-1006,SUC-02,devolucion,2,1191.81,2383.62,USR-06
MOV-024028,2024-03-15,SKU-1011,SUC-05,salida_venta,2,672.44,1344.88,USR-05
MOV-024029,2024-03-15,SKU-1022,SUC-10,devolucion,12,2186.65,26239.8,USR-12
MOV-024030,2024-03-15,SKU-1037,SUC-01,entrada,6,1152.38,6914.28,USR-10
MOV-024031,2024-03-15,SKU-1017,SUC-08,salida_venta,17,194.02,3298.34,USR-12
MOV-024032,2024-03-15,SKU-1023,SUC-09,entrada,39,470.95,18367.05,USR-11
MOV-024033,2024-03-15,SKU-1009,SUC-03,salida_venta,4,752.7,3010.8,USR-15
MOV-024034,2024-03-15,SKU-1004,SUC-02,entrada,32,1102.73,35287.36,USR-17
MOV-024035,2024-03-15,SKU-1024,SUC-03,entrada,44,350.72,15431.68,USR-01
MOV-024036,2024-03-15,SKU-1028,SUC-04,entrada,39,2488.26,97042.14,USR-09
MOV-024037,2024-03-15,SKU-1038,SUC-01,salida_venta,1,2103.19,2103.19,USR-08
MOV-024038,2024-03-15,SKU-1033,SUC-04,salida_venta,13,540.79,7030.27,USR-11
MOV-024039,2024-03-15,SKU-1030,SUC-04,entrada,22,1792.98,39445.56,USR-16
MOV-024040,2024-03-15,SKU-1004,SUC-01,devolucion,14,1102.73,15438.22,USR-20
MOV-024041,2024-03-15,SKU-1035,SUC-08,entrada,13,901.11,11714.43,USR-15
MOV-024042,2024-03-15,SKU-1017,SUC-04,salida_venta,19,194.02,3686.38,USR-04
MOV-024043,2024-03-15,SKU-1033,SUC-07,salida_venta,17,540.79,9193.43,USR-08
MOV-024044,2024-03-15,SKU-1032,SUC-05,salida_venta,19,1830.51,34779.69,USR-17
MOV-024045,2024-03-15,SKU-1039,SUC-10,salida_venta,4,1244.89,4979.56,USR-09
MOV-024046,2024-03-15,SKU-1015,SUC-07,salida_venta,2,676.84,1353.68,USR-05
MOV-024047,2024-03-15,SKU-1014,SUC-09,entrada,24,1037.43,24898.32,USR-05
MOV-024048,2024-03-15,SKU-1001,SUC-08,entrada,41,1862.26,76352.66,USR-11
MOV-024049,2024-03-15,SKU-1022,SUC-09,entrada,7,2186.65,15306.55,USR-03
MOV-024050,2024-03-15,SKU-1027,SUC-07,salida_venta,4,2191.29,8765.16,USR-10
MOV-024051,2024-03-15,SKU-1000,SUC-09,entrada,30,1627.41,48822.3,USR-20
MOV-024052,2024-03-15,SKU-1010,SUC-01,entrada,43,587.01,25241.43,USR-12
MOV-024053,2024-03-15,SKU-1030,SUC-08,entrada,20,1792.98,35859.6,USR-20
MOV-024054,2024-03-15,SKU-1007,SUC-07,entrada,9,2087.16,18784.44,USR-20
MOV-024055,2024-03-15,SKU-1014,SUC-05,salida_venta,17,1037.43,17636.31,USR-17
MOV-024056,2024-03-15,SKU-1020,SUC-02,entrada,13,725.72,9434.36,USR-01
MOV-024057,2024-03-15,SKU-1001,SUC-07,entrada,18,1862.26,33520.68,USR-19
MOV-024058,2024-03-15,SKU-1025,SUC-01,entrada,29,2204.78,63938.62,USR-06
MOV-024059,2024-03-15,SKU-1008,SUC-04,entrada,3,1680.26,5040.78,USR-09
MOV-024060,2024-03-15,SKU-1017,SUC-05,salida_venta,12,194.02,2328.24,USR-04
MOV-024061,2024-03-15,SKU-1012,SUC-01,salida_venta,2,1957.92,3915.84,USR-17
MOV-024062,2024-03-15,SKU-1031,SUC-03,entrada,40,1324.26,52970.4,USR-16
MOV-024063,2024-03-15,SKU-1014,SUC-01,vencimiento_baja,10,1037.43,10374.3,USR-20
MOV-024064,2024-03-15,SKU-1003,SUC-03,salida_venta,8,1398.76,11190.08,USR-18
MOV-024065,2024-03-15,SKU-1008,SUC-10,entrada,37,1680.26,62169.62,USR-17
MOV-024066,2024-03-16,SKU-1018,SUC-06,entrada,26,233.74,6077.24,USR-19
MOV-024067,2024-03-16,SKU-1006,SUC-04,salida_venta,4,1191.81,4767.24,USR-15
MOV-024068,2024-03-16,SKU-1000,SUC-10,entrada,24,1627.41,39057.84,USR-04
MOV-024069,2024-03-16,SKU-1027,SUC-09,vencimiento_baja,2,2191.29,4382.58,USR-02
MOV-024070,2024-03-16,SKU-1015,SUC-04,salida_venta,2,676.84,1353.68,USR-03
MOV-024071,2024-03-16,SKU-1007,SUC-01,entrada,16,2087.16,33394.56,USR-10
MOV-024072,2024-03-16,SKU-1018,SUC-08,entrada,19,233.74,4441.06,USR-11
MOV-024073,2024-03-16,SKU-1035,SUC-08,entrada,2,901.11,1802.22,USR-15
MOV-024074,2024-03-16,SKU-1037,SUC-05,salida_venta,13,1152.38,14980.94,USR-09
MOV-024075,2024-03-16,SKU-1010,SUC-09,salida_venta,6,587.01,3522.06,USR-13
MOV-024076,2024-03-16,SKU-1001,SUC-02,salida_venta,7,1862.26,13035.82,USR-06
MOV-024077,2024-03-16,SKU-1001,SUC-10,entrada,5,1862.26,9311.3,USR-10
MOV-024078,2024-03-16,SKU-1004,SUC-02,salida_venta,15,1102.73,16540.95,USR-08
MOV-024079,2024-03-16,SKU-1010,SUC-07,entrada,48,587.01,28176.48,USR-16
MOV-024080,2024-03-16,SKU-1027,SUC-04,salida_venta,18,2191.29,39443.22,USR-19
MOV-024081,2024-03-16,SKU-1037,SUC-09,entrada,48,1152.38,55314.24,USR-18
MOV-024082,2024-03-16,SKU-1024,SUC-03,salida_venta,6,350.72,2104.32,USR-04
MOV-024083,2024-03-16,SKU-1039,SUC-01,salida_venta,9,1244.89,11204.01,USR-03
MOV-024084,2024-03-16,SKU-1001,SUC-01,salida_venta,6,1862.26,11173.56,USR-04
MOV-024085,2024-03-16,SKU-1009,SUC-10,salida_venta,10,752.7,7527.0,USR-02
MOV-024086,2024-03-16,SKU-1027,SUC-09,salida_venta,13,2191.29,28486.77,USR-17
MOV-024087,2024-03-16,SKU-1029,SUC-02,salida_venta,4,623.77,2495.08,USR-12
MOV-024088,2024-03-16,SKU-1008,SUC-05,salida_venta,13,1680.26,21843.38,USR-04
MOV-024089,2024-03-16,SKU-1001,SUC-09,salida_venta,18,1862.26,33520.68,USR-09
MOV-024090,2024-03-16,SKU-1017,SUC-08,salida_venta,8,194.02,1552.16,USR-06
MOV-024091,2024-03-16,SKU-1006,SUC-08,salida_venta,12,1191.81,14301.72,USR-06
MOV-024092,2024-03-16,SKU-1030,SUC-01,devolucion,10,1792.98,17929.8,USR-09
MOV-024093,2024-03-16,SKU-1023,SUC-05,entrada,35,470.95,16483.25,USR-18
MOV-024094,2024-03-16,SKU-1011,SUC-04,salida_venta,11,672.44,7396.84,USR-17
MOV-024095,2024-03-16,SKU-1039,SUC-02,entrada,49,1244.89,60999.61,USR-19
MOV-024096,2024-03-16,SKU-1000,SUC-08,entrada,1,1627.41,1627.41,USR-17
MOV-024097,2024-03-16,SKU-1000,SUC-04,entrada,25,1627.41,40685.25,USR-09
MOV-024098,2024-03-16,SKU-1030,SUC-04,salida_venta,16,1792.98,28687.68,USR-10
MOV-024099,2024-03-16,SKU-1038,SUC-06,entrada,45,2103.19,94643.55,USR-10
MOV-024100,2024-03-16,SKU-1024,SUC-04,salida_venta,16,350.72,5611.52,USR-17
MOV-024101,2024-03-16,SKU-1026,SUC-02,entrada,50,1369.15,68457.5,USR-02
MOV-024102,2024-03-16,SKU-1021,SUC-10,entrada,44,1178.01,51832.44,USR-16
MOV-024103,2024-03-16,SKU-1025,SUC-09,entrada,33,2204.78,72757.74,USR-10
MOV-024104,2024-03-16,SKU-1023,SUC-02,entrada,25,470.95,11773.75,USR-16
MOV-024105,2024-03-16,SKU-1006,SUC-06,entrada,24,1191.81,28603.44,USR-03
MOV-024106,2024-03-16,SKU-1003,SUC-02,entrada,46,1398.76,64342.96,USR-17
MOV-024107,2024-03-16,SKU-1022,SUC-06,entrada,5,2186.65,10933.25,USR-07
MOV-024108,2024-03-16,SKU-1022,SUC-04,entrada,34,2186.65,74346.1,USR-19
MOV-024109,2024-03-16,SKU-1030,SUC-01,salida_venta,1,1792.98,1792.98,USR-14
MOV-024110,2024-03-16,SKU-1010,SUC-06,salida_venta,13,587.01,7631.13,USR-13
MOV-024111,2024-03-16,SKU-1027,SUC-10,entrada,43,2191.29,94225.47,USR-19
MOV-024112,2024-03-16,SKU-1003,SUC-05,entrada,15,1398.76,20981.4,USR-15
MOV-024113,2024-03-16,SKU-1020,SUC-06,salida_venta,6,725.72,4354.32,USR-19
MOV-024114,2024-03-16,SKU-1036,SUC-10,entrada,19,1165.64,22147.16,USR-18
MOV-024115,2024-03-16,SKU-1002,SUC-04,entrada,9,306.74,2760.66,USR-04
MOV-024116,2024-03-16,SKU-1035,SUC-02,entrada,36,901.11,32439.96,USR-17
MOV-024117,2024-03-16,SKU-1001,SUC-05,entrada,19,1862.26,35382.94,USR-17
MOV-024118,2024-03-16,SKU-1025,SUC-10,salida_venta,17,2204.78,37481.26,USR-19
MOV-024119,2024-03-16,SKU-1012,SUC-04,salida_venta,11,1957.92,21537.12,USR-16
MOV-024120,2024-03-16,SKU-1020,SUC-01,salida_venta,2,725.72,1451.44,USR-14
MOV-024121,2024-03-16,SKU-1027,SUC-01,vencimiento_baja,10,2191.29,21912.9,USR-05
MOV-024122,2024-03-16,SKU-1001,SUC-10,devolucion,5,1862.26,9311.3,USR-02
MOV-024123,2024-03-16,SKU-1010,SUC-09,entrada,28,587.01,16436.28,USR-14
MOV-024124,2024-03-16,SKU-1033,SUC-10,salida_venta,19,540.79,10275.01,USR-15
MOV-024125,2024-03-16,SKU-1007,SUC-01,entrada,34,2087.16,70963.44,USR-17
MOV-024126,2024-03-16,SKU-1008,SUC-09,entrada,38,1680.26,63849.88,USR-06
MOV-024127,2024-03-16,SKU-1037,SUC-06,salida_venta,11,1152.38,12676.18,USR-20
MOV-024128,2024-03-16,SKU-1011,SUC-10,entrada,2,672.44,1344.88,USR-09
MOV-024129,2024-03-16,SKU-1006,SUC-09,salida_venta,18,1191.81,21452.58,USR-12
MOV-024130,2024-03-16,SKU-1018,SUC-10,salida_venta,9,233.74,2103.66,USR-18
MOV-024131,2024-03-16,SKU-1024,SUC-07,entrada,38,350.72,13327.36,USR-14
MOV-024132,2024-03-16,SKU-1002,SUC-03,ajuste_negativo,7,306.74,2147.18,USR-03
MOV-024133,2024-03-16,SKU-1006,SUC-05,entrada,8,1191.81,9534.48,USR-17
MOV-024134,2024-03-16,SKU-1015,SUC-10,salida_venta,8,676.84,5414.72,USR-14
MOV-024135,2024-03-16,SKU-1029,SUC-07,entrada,50,623.77,31188.5,USR-11
MOV-024136,2024-03-16,SKU-1023,SUC-07,salida_venta,5,470.95,2354.75,USR-05
MOV-024137,2024-03-16,SKU-1012,SUC-05,devolucion,5,1957.92,9789.6,USR-16
MOV-024138,2024-03-16,SKU-1019,SUC-05,salida_venta,17,2430.01,41310.17,USR-13
MOV-024139,2024-03-16,SKU-1006,SUC-09,devolucion,4,1191.81,4767.24,USR-06
MOV-024140,2024-03-16,SKU-1021,SUC-04,ajuste_negativo,17,1178.01,20026.17,USR-03
MOV-024141,2024-03-16,SKU-1015,SUC-06,salida_venta,2,676.84,1353.68,USR-19
